name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
藤原 駿,5393,1 号艇,0,0,0.0,0.0,0.0,0,0
藤原 駿,5393,2 号艇,0,0,0.0,0.0,0.0,0,0
藤原 駿,5393,3 号艇,0,0,0.0,0.0,0.0,0,0
藤原 駿,5393,4 号艇,1,0,0.0,0.0,0.0,0,0
藤原 駿,5393,5 号艇,7,0,0.0,0.0,14.2,0,0
藤原 駿,5393,6 号艇,30,0,0.0,0.0,0.0,0,0
