name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
宮崎 安奈,5182,1 コース,66,18,18,0,0,0,0,0
宮崎 安奈,5182,2 コース,91,6,0,3,2,0,1,0
宮崎 安奈,5182,3 コース,100,4,0,1,2,0,1,0
宮崎 安奈,5182,4 コース,112,6,0,2,4,0,0,0
宮崎 安奈,5182,5 コース,142,3,0,0,2,1,0,0
宮崎 安奈,5182,6 コース,230,1,0,0,0,0,1,0
