name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
天野 誠,3787,桐生,19,150,17,4.66,11.3,27.3,44.6,0,0,0.2
天野 誠,3787,戸田,22,189,26,4.68,13.7,29.6,40.7,0,0,0.2
天野 誠,3787,江戸川,21,166,19,4.46,11.4,21.6,39.7,0,0,0.23
天野 誠,3787,平和島,16,129,22,4.52,17.0,25.5,37.9,0,0,0.19
天野 誠,3787,多摩川,15,119,18,4.63,15.1,27.7,39.5,0,0,0.18
天野 誠,3787,浜名湖,16,122,19,4.6,15.5,31.1,37.7,0,0,0.2
天野 誠,3787,蒲郡,20,175,18,4.59,10.2,26.8,41.1,1,0,0.2
天野 誠,3787,常滑,27,186,30,4.44,16.1,27.4,37.6,0,0,0.2
天野 誠,3787,津,20,162,22,4.78,13.5,29.0,46.9,1,0,0.19
天野 誠,3787,三国,26,213,27,4.81,12.6,27.2,44.1,0,0,0.19
天野 誠,3787,びわこ,29,255,28,4.32,10.9,23.5,36.0,1,0,0.2
天野 誠,3787,住之江,26,202,31,4.63,15.3,29.7,40.5,0,0,0.18
天野 誠,3787,尼崎,32,250,43,4.9,17.2,30.4,45.6,0,0,0.2
天野 誠,3787,鳴門,38,318,32,4.53,10.0,24.2,41.1,1,0,0.19
天野 誠,3787,丸亀,39,323,45,4.71,13.9,27.5,41.8,2,0,0.19
天野 誠,3787,児島,78,717,125,5.14,17.4,34.7,48.9,6,0,0.18
天野 誠,3787,宮島,40,332,45,4.79,13.5,27.1,45.7,2,1,0.19
天野 誠,3787,徳山,23,198,29,4.93,14.6,30.8,45.9,2,0,0.18
天野 誠,3787,下関,39,342,42,4.54,12.2,26.6,39.4,0,0,0.19
天野 誠,3787,若松,26,224,39,4.79,17.4,31.2,42.4,0,0,0.19
天野 誠,3787,芦屋,9,77,13,4.95,16.8,29.8,42.8,2,0,0.21
天野 誠,3787,福岡,22,191,25,4.69,13.0,28.2,44.5,0,0,0.2
天野 誠,3787,唐津,22,187,20,4.49,10.7,26.2,40.6,0,0,0.2
天野 誠,3787,大村,34,288,23,4.24,7.9,22.9,35.4,1,0,0.19
