name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
永田 郁弥,4453,1 コース,375,123,117,0,0,0,6,0
永田 郁弥,4453,2 コース,460,40,0,18,17,0,5,0
永田 郁弥,4453,3 コース,475,36,0,9,17,7,2,1
永田 郁弥,4453,4 コース,497,52,0,8,33,9,2,0
永田 郁弥,4453,5 コース,595,29,0,3,9,16,1,0
永田 郁弥,4453,6 コース,649,9,0,1,2,4,2,0
