name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
飯田 佳江,4338,女子戦,1598,124,3.75,7.7,17.2,29.2,0.21,3.6
飯田 佳江,4338,混合戦,548,23,2.9,4.2,10.4,18.2,0.21,3.7
