name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
小黒 竜吾,3748,1 コース,688,193,28.0,47.5,60.4,0.19,3.4
小黒 竜吾,3748,2 コース,835,85,10.1,30.7,50.4,0.18,3.5
小黒 竜吾,3748,3 コース,968,85,8.7,27.3,45.7,0.18,3.2
小黒 竜吾,3748,4 コース,1033,78,7.5,21.5,41.2,0.19,3.3
小黒 竜吾,3748,5 コース,1188,70,5.8,16.2,34.0,0.18,3.1
小黒 竜吾,3748,6 コース,786,14,1.7,7.3,18.8,0.19,3.7
