name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
福来 剛,4095,1 コース,949,639,596,0,0,0,40,3
福来 剛,4095,2 コース,737,207,0,142,39,0,25,1
福来 剛,4095,3 コース,802,206,0,21,43,113,29,0
福来 剛,4095,4 コース,858,171,0,21,41,82,25,2
福来 剛,4095,5 コース,896,168,0,15,24,104,24,1
福来 剛,4095,6 コース,980,96,0,18,10,54,13,1
