name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
原 義昭,3058,1 号艇,895,304,33.9,57.8,72.5,11,6
原 義昭,3058,2 号艇,928,172,18.5,40.3,58.0,13,7
原 義昭,3058,3 号艇,965,125,12.9,31.3,49.5,11,0
原 義昭,3058,4 号艇,870,99,11.3,27.0,44.7,15,1
原 義昭,3058,5 号艇,901,84,9.3,26.1,41.8,8,1
原 義昭,3058,6 号艇,830,80,9.6,25.4,40.1,17,2
