name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
山本 梨菜,4994,女子戦,827,72,4.74,8.7,24.0,45.5,0.19,3.7
山本 梨菜,4994,混合戦,538,33,3.86,6.1,15.0,32.3,0.2,3.9
