name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
岸 恵子,3674,女子戦,4084,955,5.8,23.3,41.5,56.9,0.18,3.0
岸 恵子,3674,混合戦,1715,237,4.81,13.8,29.1,44.4,0.17,3.0
