name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
貞兼 淳二,3702,1 コース,1057,452,412,0,0,0,39,1
貞兼 淳二,3702,2 コース,1089,218,0,113,81,0,20,4
貞兼 淳二,3702,3 コース,1213,218,0,43,95,55,24,1
貞兼 淳二,3702,4 コース,1293,191,0,23,73,65,25,5
貞兼 淳二,3702,5 コース,1101,103,0,21,24,43,14,1
貞兼 淳二,3702,6 コース,684,22,0,4,4,11,2,1
