name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
鈴木 猛,3911,1 コース,882,354,40.1,61.9,74.8,0.18,3.1
鈴木 猛,3911,2 コース,748,143,19.1,41.9,59.3,0.18,3.3
鈴木 猛,3911,3 コース,862,130,15.0,35.0,55.5,0.17,3.0
鈴木 猛,3911,4 コース,933,153,16.4,36.2,54.7,0.17,3.2
鈴木 猛,3911,5 コース,1241,149,12.0,27.7,44.0,0.17,3.0
鈴木 猛,3911,6 コース,1081,79,7.3,18.6,36.6,0.18,3.0
