name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
小澤 成吉,1370,1 号艇,240,39,16.2,36.6,57.5,2,1
小澤 成吉,1370,2 号艇,219,25,11.4,33.3,59.8,1,0
小澤 成吉,1370,3 号艇,190,26,13.6,29.4,52.1,2,0
小澤 成吉,1370,4 号艇,204,26,12.7,33.8,50.9,2,0
小澤 成吉,1370,5 号艇,201,16,7.9,27.8,47.2,5,0
小澤 成吉,1370,6 号艇,205,25,12.2,23.9,44.8,3,0
