name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
横井 健太,3776,1 号艇,901,642,41,31,36,76,75,0
横井 健太,3776,2 号艇,1033,17,619,101,77,91,128,0
横井 健太,3776,3 号艇,1018,3,25,577,139,120,153,1
横井 健太,3776,4 号艇,992,3,7,32,569,191,190,0
横井 健太,3776,5 号艇,974,0,6,12,66,591,299,0
横井 健太,3776,6 号艇,991,2,6,12,24,128,818,1
