name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
岩原 かほ美,3253,女子戦,415,59,4.66,14.2,27.7,41.9,0.28,4.0
岩原 かほ美,3253,混合戦,345,17,2.97,4.9,11.8,23.7,0.28,4.2
