name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
小松 里香,3359,桐生,1,8,1,3.88,12.5,12.5,25.0,0,0,0.24
小松 里香,3359,戸田,1,6,0,2.67,0.0,0.0,0.0,0,0,0.28
小松 里香,3359,江戸川,3,15,1,1.87,6.6,6.6,6.6,0,0,0.27
小松 里香,3359,平和島,2,13,0,3.62,0.0,7.6,30.7,0,0,0.25
小松 里香,3359,多摩川,4,31,3,4.0,9.6,19.3,32.2,0,0,0.27
小松 里香,3359,浜名湖,2,15,0,3.0,0.0,13.3,20.0,0,0,0.29
小松 里香,3359,蒲郡,2,13,2,3.38,15.3,15.3,15.3,0,0,0.29
小松 里香,3359,常滑,4,28,2,3.93,7.1,17.8,35.7,0,0,0.26
小松 里香,3359,津,4,33,3,3.36,9.0,15.1,21.2,0,0,0.25
小松 里香,3359,三国,3,19,0,2.95,0.0,10.5,15.7,0,0,0.19
小松 里香,3359,びわこ,2,11,0,2.91,0.0,0.0,18.1,0,0,0.24
小松 里香,3359,住之江,3,24,1,4.04,4.1,16.6,33.3,0,0,0.21
小松 里香,3359,尼崎,3,18,2,3.67,11.1,16.6,33.3,0,0,0.21
小松 里香,3359,鳴門,5,36,4,4.58,11.1,19.4,47.2,0,0,0.28
小松 里香,3359,丸亀,4,31,1,4.1,3.2,16.1,35.4,0,0,0.26
小松 里香,3359,児島,1,7,0,4.43,0.0,14.2,42.8,0,0,0.3
小松 里香,3359,宮島,1,9,0,2.67,0.0,11.1,11.1,0,0,0.29
小松 里香,3359,徳山,2,10,1,3.3,10.0,20.0,30.0,0,0,0.28
小松 里香,3359,下関,3,18,0,3.06,0.0,0.0,11.1,0,0,0.3
小松 里香,3359,若松,7,54,1,3.2,1.8,12.9,22.2,0,0,0.28
小松 里香,3359,芦屋,10,80,1,3.3,1.2,12.5,26.2,0,0,0.24
小松 里香,3359,福岡,5,36,3,3.61,8.3,16.6,27.7,0,0,0.22
小松 里香,3359,唐津,6,43,1,3.4,2.3,13.9,23.2,0,0,0.24
小松 里香,3359,大村,12,89,5,3.73,5.6,14.6,33.7,0,0,0.25
