name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
泉 祥史,3609,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
泉 祥史,3609,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
泉 祥史,3609,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
泉 祥史,3609,G3,19,167,12,3.74,7.1,18.5,28.1,0,0,0.22,3.5
泉 祥史,3609,一般,469,3825,358,4.27,9.3,21.6,36.9,9,0,0.2,3.3
泉 祥史,3609,総合,488,3992,370,4.25,9.2,21.5,36.5,9,0,0.2,3.3
