name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
麻生 千晴,4585,女子戦,1024,51,3.97,4.9,17.4,34.2,0.23,4.2
麻生 千晴,4585,混合戦,436,10,2.81,2.2,8.4,18.3,0.22,4.3
