name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
寺島 和典,3675,1 号艇,411,45,10.9,25.0,39.1,0,0
寺島 和典,3675,2 号艇,456,36,7.8,21.2,35.9,1,0
寺島 和典,3675,3 号艇,457,50,10.9,22.5,34.5,0,0
寺島 和典,3675,4 号艇,450,40,8.8,19.1,31.3,0,0
寺島 和典,3675,5 号艇,475,21,4.4,15.1,29.0,1,0
寺島 和典,3675,6 号艇,442,33,7.4,15.3,25.1,1,0
