name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高橋 涼夏,5390,女子戦,26,0,1.69,0.0,0.0,0.0,0.16,3.0
高橋 涼夏,5390,混合戦,73,0,1.21,0.0,0.0,0.0,0.17,4.1
