name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
古川 健,4257,1 コース,623,303,279,0,0,0,24,0
古川 健,4257,2 コース,588,106,0,72,23,0,11,0
古川 健,4257,3 コース,644,107,0,18,38,33,16,2
古川 健,4257,4 コース,676,119,0,10,76,21,12,0
古川 健,4257,5 コース,866,90,0,5,35,42,8,0
古川 健,4257,6 コース,963,45,0,6,16,17,6,0
