name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
山本 英志,3888,1 号艇,1286,1094,49,38,31,31,43,0
山本 英志,3888,2 号艇,1194,18,912,109,32,41,82,0
山本 英志,3888,3 号艇,1160,3,29,853,126,73,76,0
山本 英志,3888,4 号艇,1155,0,10,59,834,161,91,0
山本 英志,3888,5 号艇,1105,0,2,21,113,795,173,1
山本 英志,3888,6 号艇,1065,0,2,8,45,156,852,2
