name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
田辺 通治,2759,SG,2,19,2,7.26,10.5,21.0,42.1,0,0,0.21,3.7
田辺 通治,2759,G1,9,79,13,5.8,16.4,32.9,43.0,0,0,0.2,3.4
田辺 通治,2759,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
田辺 通治,2759,G3,11,94,12,5.01,12.7,30.8,48.9,1,0,0.19,3.0
田辺 通治,2759,一般,298,2596,541,5.72,20.8,38.4,56.6,63,7,0.19,3.0
田辺 通治,2759,総合,320,2788,568,5.71,20.3,37.9,55.8,64,7,0.19,3.0
