name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
今出 晋二,3949,桐生,25,197,16,4.28,8.1,19.8,35.5,0,0,0.21
今出 晋二,3949,戸田,13,100,5,4.53,5.0,24.0,44.0,0,0,0.21
今出 晋二,3949,江戸川,22,183,23,5.39,12.5,37.1,54.6,0,0,0.22
今出 晋二,3949,平和島,17,155,17,4.98,10.9,27.7,47.1,1,0,0.18
今出 晋二,3949,多摩川,15,125,10,4.73,8.0,24.0,41.6,0,0,0.19
今出 晋二,3949,浜名湖,19,149,17,4.83,11.4,28.8,47.6,0,0,0.2
今出 晋二,3949,蒲郡,19,174,16,4.54,9.2,21.2,40.8,0,0,0.2
今出 晋二,3949,常滑,19,137,19,4.76,13.8,29.9,43.8,0,0,0.19
今出 晋二,3949,津,11,92,16,5.39,17.3,33.7,53.2,1,0,0.21
今出 晋二,3949,三国,16,120,13,4.78,10.8,23.3,46.6,1,0,0.2
今出 晋二,3949,びわこ,20,172,18,4.6,10.4,22.0,44.1,1,0,0.2
今出 晋二,3949,住之江,23,195,16,4.41,8.2,22.0,39.4,0,0,0.18
今出 晋二,3949,尼崎,22,177,11,4.16,6.2,19.7,35.5,0,0,0.19
今出 晋二,3949,鳴門,30,254,18,4.76,7.0,27.5,45.6,2,0,0.18
今出 晋二,3949,丸亀,29,253,26,4.58,10.2,23.3,41.5,0,0,0.18
今出 晋二,3949,児島,96,858,84,4.7,9.7,25.1,43.4,2,0,0.18
今出 晋二,3949,宮島,23,199,23,5.02,11.5,29.1,49.2,1,0,0.19
今出 晋二,3949,徳山,30,273,18,4.35,6.5,21.6,36.6,0,0,0.19
今出 晋二,3949,下関,33,300,32,4.79,10.6,25.3,44.3,4,0,0.18
今出 晋二,3949,若松,29,257,28,4.97,10.8,29.5,46.6,3,0,0.18
今出 晋二,3949,芦屋,23,186,18,4.48,9.6,24.7,40.3,0,0,0.18
今出 晋二,3949,福岡,26,228,16,4.64,7.0,25.0,44.7,1,0,0.19
今出 晋二,3949,唐津,22,189,17,4.46,8.9,23.2,39.1,2,0,0.19
今出 晋二,3949,大村,32,251,19,4.69,7.5,23.9,42.2,2,1,0.19
