name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
芹口 喜久子,3938,女子戦,152,0,2.32,0.0,1.9,7.2,0.31,4.2
芹口 喜久子,3938,混合戦,205,0,1.97,0.0,2.9,7.3,0.28,4.2
