name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
前田 梓,4481,女子戦,441,4,2.05,0.9,2.9,7.0,0.25,4.4
前田 梓,4481,混合戦,239,1,1.43,0.4,0.4,1.6,0.24,4.6
