name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
清埜 翔子,4738,女子戦,1725,314,5.02,18.2,32.7,46.6,0.17,3.0
清埜 翔子,4738,混合戦,826,90,3.93,10.9,20.9,33.7,0.17,3.3
