name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
寺島 美里,4891,女子戦,1022,115,4.62,11.2,24.6,43.3,0.18,3.4
寺島 美里,4891,混合戦,611,24,3.22,3.9,13.2,22.7,0.19,3.8
