name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
脇山 久夫,1948,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
脇山 久夫,1948,G1,9,1,3,1,0,0,4,0,0,0,0,0,0,0,0
脇山 久夫,1948,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
脇山 久夫,1948,G3,80,12,16,16,13,13,10,0,0,0,0,0,0,0,0
脇山 久夫,1948,一般,1058,210,208,184,198,166,90,2,1,1,0,0,0,2,0
脇山 久夫,1948,総合,1147,223,227,201,211,179,104,2,1,1,0,0,0,2,0
