name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
宮村 勇哉,5020,桐生,9,60,4,3.2,6.6,13.3,23.3,0,0,0.19
宮村 勇哉,5020,戸田,7,49,4,3.0,8.1,10.2,18.3,0,0,0.17
宮村 勇哉,5020,江戸川,9,73,6,3.15,8.2,12.3,23.2,0,0,0.23
宮村 勇哉,5020,平和島,7,54,2,2.41,3.7,3.7,14.8,0,0,0.17
宮村 勇哉,5020,多摩川,6,39,2,3.1,5.1,12.8,20.5,0,0,0.17
宮村 勇哉,5020,浜名湖,11,91,5,3.68,5.4,16.4,28.5,0,0,0.18
宮村 勇哉,5020,蒲郡,7,59,2,2.76,3.3,5.0,13.5,0,0,0.17
宮村 勇哉,5020,常滑,10,52,1,2.96,1.9,11.5,19.2,0,0,0.19
宮村 勇哉,5020,津,39,306,30,4.03,9.8,24.5,34.3,3,0,0.18
宮村 勇哉,5020,三国,4,36,2,3.64,5.5,11.1,30.5,0,0,0.18
宮村 勇哉,5020,びわこ,6,41,1,3.12,2.4,7.3,24.3,0,0,0.21
宮村 勇哉,5020,住之江,4,30,2,3.2,6.6,20.0,20.0,0,0,0.16
宮村 勇哉,5020,尼崎,5,40,0,2.8,0.0,7.5,15.0,0,0,0.17
宮村 勇哉,5020,鳴門,2,13,1,4.77,7.6,30.7,38.4,0,0,0.13
宮村 勇哉,5020,丸亀,2,22,5,4.55,22.7,27.2,31.8,0,0,0.15
宮村 勇哉,5020,児島,2,18,0,3.06,0.0,11.1,22.2,0,0,0.17
宮村 勇哉,5020,宮島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
宮村 勇哉,5020,徳山,2,18,1,4.17,5.5,22.2,44.4,0,0,0.17
宮村 勇哉,5020,下関,3,22,0,3.73,0.0,18.1,22.7,0,0,0.15
宮村 勇哉,5020,若松,2,11,1,3.0,9.0,18.1,27.2,0,0,0.14
宮村 勇哉,5020,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
宮村 勇哉,5020,福岡,3,25,1,3.8,4.0,12.0,24.0,0,0,0.13
宮村 勇哉,5020,唐津,3,22,3,5.64,13.6,45.4,50.0,0,0,0.18
宮村 勇哉,5020,大村,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
