name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
松下 一也,4207,桐生,19,163,37,5.66,22.7,39.8,54.6,4,1,0.15
松下 一也,4207,戸田,17,134,41,6.3,30.6,46.2,61.9,6,2,0.14
松下 一也,4207,江戸川,12,79,17,5.13,21.5,32.9,45.5,3,1,0.19
松下 一也,4207,平和島,20,185,41,5.53,22.1,37.8,53.5,4,1,0.14
松下 一也,4207,多摩川,31,269,56,5.75,20.8,40.5,56.5,11,1,0.15
松下 一也,4207,浜名湖,96,843,232,6.26,27.5,47.2,62.7,29,4,0.14
松下 一也,4207,蒲郡,26,227,49,5.68,21.5,41.4,58.1,4,2,0.16
松下 一也,4207,常滑,31,254,51,5.79,20.0,43.7,58.6,8,1,0.15
松下 一也,4207,津,34,306,77,5.93,25.1,42.1,54.5,4,0,0.16
松下 一也,4207,三国,31,269,69,5.95,25.6,44.2,57.9,4,0,0.14
松下 一也,4207,びわこ,16,153,34,6.3,22.2,48.3,61.4,6,1,0.14
松下 一也,4207,住之江,21,188,46,6.0,24.4,43.6,61.1,3,0,0.14
松下 一也,4207,尼崎,22,202,54,6.1,26.7,45.0,61.3,7,0,0.15
松下 一也,4207,鳴門,14,130,33,6.03,25.3,45.3,60.0,4,0,0.13
松下 一也,4207,丸亀,9,81,24,6.23,29.6,51.8,64.2,3,0,0.13
松下 一也,4207,児島,18,162,39,6.02,24.0,41.9,61.1,6,1,0.14
松下 一也,4207,宮島,13,118,24,5.86,20.3,38.1,59.3,2,1,0.15
松下 一也,4207,徳山,19,188,64,6.98,34.0,56.9,75.0,10,1,0.13
松下 一也,4207,下関,13,107,29,5.86,27.1,41.1,57.9,2,0,0.14
松下 一也,4207,若松,11,107,32,6.37,29.9,49.5,61.6,5,0,0.14
松下 一也,4207,芦屋,14,127,31,5.72,24.4,40.9,58.2,2,0,0.15
松下 一也,4207,福岡,9,73,16,5.52,21.9,36.9,54.7,2,0,0.16
松下 一也,4207,唐津,14,131,34,6.31,25.9,45.0,65.6,5,0,0.13
松下 一也,4207,大村,19,174,38,5.74,21.8,37.9,52.3,3,0,0.15
