name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
加藤 綾,4300,1 コース,523,211,194,0,0,0,16,1
加藤 綾,4300,2 コース,625,104,0,82,13,0,8,1
加藤 綾,4300,3 コース,598,57,0,19,13,17,6,2
加藤 綾,4300,4 コース,531,33,0,11,3,13,5,1
加藤 綾,4300,5 コース,654,25,0,5,2,13,5,0
加藤 綾,4300,6 コース,787,6,0,1,0,4,1,0
