name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
五反田 忍,3801,女子戦,4049,911,5.63,22.5,41.7,55.2,0.18,3.1
五反田 忍,3801,混合戦,1639,224,4.44,13.6,26.4,39.8,0.19,3.2
