name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
松井 洪弥,4824,1 号艇,414,404,9,0,1,0,0,0
松井 洪弥,4824,2 号艇,396,2,366,21,5,2,0,0
松井 洪弥,4824,3 号艇,412,1,7,364,28,8,4,0
松井 洪弥,4824,4 号艇,414,0,1,7,339,33,34,0
松井 洪弥,4824,5 号艇,432,1,2,6,17,334,72,0
松井 洪弥,4824,6 号艇,450,0,4,4,6,39,397,0
