name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
鈴木 成美,4244,女子戦,2772,417,4.89,15.0,30.2,45.8,0.16,2.6
鈴木 成美,4244,混合戦,1003,80,3.65,7.9,16.6,29.1,0.16,2.8
