name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
川原 正明,3912,桐生,29,241,62,5.89,25.7,43.1,57.6,4,2,0.16
川原 正明,3912,戸田,24,190,41,6.09,21.5,46.3,62.6,9,0,0.16
川原 正明,3912,江戸川,27,214,45,6.14,21.0,45.7,62.6,7,0,0.2
川原 正明,3912,平和島,16,145,30,5.7,20.6,37.9,57.2,4,1,0.16
川原 正明,3912,多摩川,23,198,48,5.72,24.2,41.4,58.0,3,0,0.17
川原 正明,3912,浜名湖,32,261,57,5.8,21.8,41.3,56.3,1,0,0.16
川原 正明,3912,蒲郡,33,298,76,5.98,25.5,43.2,60.4,4,0,0.17
川原 正明,3912,常滑,31,250,50,5.82,20.0,41.6,58.8,5,0,0.17
川原 正明,3912,津,37,327,71,5.82,21.7,39.7,59.3,5,0,0.18
川原 正明,3912,三国,83,740,153,5.82,20.6,41.4,57.8,13,1,0.16
川原 正明,3912,びわこ,41,399,102,6.08,25.5,45.1,61.1,6,2,0.16
川原 正明,3912,住之江,34,295,69,5.73,23.3,40.0,56.6,5,2,0.17
川原 正明,3912,尼崎,30,268,57,5.76,21.2,38.0,56.3,4,1,0.17
川原 正明,3912,鳴門,28,231,54,5.87,23.3,42.4,56.7,7,2,0.16
川原 正明,3912,丸亀,23,209,46,5.97,22.0,42.1,58.8,4,1,0.16
川原 正明,3912,児島,28,258,51,5.8,19.7,38.3,56.5,6,0,0.16
川原 正明,3912,宮島,25,228,57,6.0,25.0,42.9,59.2,5,1,0.16
川原 正明,3912,徳山,21,207,53,6.26,25.6,45.4,63.7,6,0,0.16
川原 正明,3912,下関,21,200,48,6.0,24.0,43.0,57.5,6,2,0.15
川原 正明,3912,若松,24,226,59,5.83,26.1,42.4,55.3,5,1,0.16
川原 正明,3912,芦屋,23,225,65,6.46,28.8,48.4,66.6,4,0,0.15
川原 正明,3912,福岡,16,148,32,5.55,21.6,35.8,54.7,5,0,0.17
川原 正明,3912,唐津,26,241,62,5.95,25.7,43.5,58.9,5,0,0.15
川原 正明,3912,大村,19,182,36,5.82,19.7,39.0,54.9,1,0,0.17
