name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
浜地 冨美雄,2322,1 号艇,211,183,19,6,1,2,0,0
浜地 冨美雄,2322,2 号艇,205,38,109,29,16,9,4,0
浜地 冨美雄,2322,3 号艇,203,12,47,66,30,37,11,0
浜地 冨美雄,2322,4 号艇,177,4,16,44,50,47,16,0
浜地 冨美雄,2322,5 号艇,183,7,12,27,36,63,38,0
浜地 冨美雄,2322,6 号艇,182,2,16,15,16,51,82,0
