name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
桑原 啓,3564,1 コース,699,236,207,0,0,0,29,0
桑原 啓,3564,2 コース,813,94,0,41,39,0,12,2
桑原 啓,3564,3 コース,953,117,0,19,47,29,19,3
桑原 啓,3564,4 コース,1271,193,0,30,93,43,24,3
桑原 啓,3564,5 コース,1281,134,0,18,45,54,14,3
桑原 啓,3564,6 コース,811,41,0,6,17,13,5,0
