name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
寺田 絵理香,4507,女子戦,125,0,1.81,0.0,0.8,4.0,0.23,4.0
寺田 絵理香,4507,混合戦,164,0,1.24,0.0,0.0,1.8,0.22,4.0
