name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
上平 真二,3737,桐生,31,259,60,6.64,23.1,48.2,66.0,11,1,0.19
上平 真二,3737,戸田,25,199,46,6.59,23.1,51.7,68.8,13,3,0.18
上平 真二,3737,江戸川,37,298,91,7.15,30.5,55.0,74.1,21,3,0.19
上平 真二,3737,平和島,32,271,85,7.11,31.3,49.8,72.3,16,4,0.18
上平 真二,3737,多摩川,27,248,76,6.99,30.6,53.2,72.5,15,5,0.17
上平 真二,3737,浜名湖,26,216,55,6.86,25.4,50.4,68.5,10,5,0.19
上平 真二,3737,蒲郡,29,258,70,6.88,27.1,51.9,71.7,16,4,0.19
上平 真二,3737,常滑,32,270,70,6.84,25.9,48.1,67.7,14,3,0.18
上平 真二,3737,津,30,257,72,6.92,28.0,52.5,72.3,12,1,0.19
上平 真二,3737,三国,29,251,79,7.25,31.4,55.3,75.7,21,4,0.18
上平 真二,3737,びわこ,23,218,69,6.99,31.6,50.9,70.6,10,2,0.2
上平 真二,3737,住之江,27,233,50,6.67,21.4,46.3,66.0,10,4,0.17
上平 真二,3737,尼崎,31,277,72,6.81,25.9,48.7,68.2,8,1,0.19
上平 真二,3737,鳴門,28,233,78,7.24,33.4,56.2,75.1,15,2,0.17
上平 真二,3737,丸亀,25,248,77,7.06,31.0,56.0,76.6,11,3,0.19
上平 真二,3737,児島,35,295,64,6.75,21.6,46.7,67.1,14,2,0.18
上平 真二,3737,宮島,72,655,171,6.9,26.1,50.3,71.3,27,3,0.18
上平 真二,3737,徳山,47,432,131,7.15,30.3,53.9,71.7,24,4,0.19
上平 真二,3737,下関,55,530,147,6.81,27.7,50.7,71.7,22,3,0.19
上平 真二,3737,若松,29,282,95,7.39,33.6,61.3,81.5,19,5,0.18
上平 真二,3737,芦屋,33,305,109,7.32,35.7,59.6,77.3,17,5,0.18
上平 真二,3737,福岡,19,180,36,6.48,20.0,50.0,68.8,9,1,0.2
上平 真二,3737,唐津,31,288,114,7.61,39.5,64.5,79.8,21,4,0.18
上平 真二,3737,大村,12,108,35,7.21,32.4,54.6,75.9,7,2,0.2
