name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
阿部 雅子,3431,女子戦,593,39,4.38,6.5,20.2,39.9,0.23,3.5
阿部 雅子,3431,混合戦,311,6,3.28,1.9,10.2,24.4,0.25,3.9
