name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
古場 輝義,3161,桐生,32,271,54,6.0,19.9,43.1,60.5,3,0,0.2
古場 輝義,3161,戸田,44,359,75,6.05,20.8,40.9,61.8,11,0,0.18
古場 輝義,3161,江戸川,11,85,20,6.54,23.5,41.1,64.7,3,0,0.2
古場 輝義,3161,平和島,35,327,57,6.07,17.4,41.9,63.0,7,1,0.18
古場 輝義,3161,多摩川,35,324,76,6.02,23.4,42.5,59.8,9,3,0.18
古場 輝義,3161,浜名湖,23,194,32,6.27,16.4,42.7,65.9,6,2,0.18
古場 輝義,3161,蒲郡,30,274,55,5.87,20.0,39.0,60.9,4,1,0.19
古場 輝義,3161,常滑,20,159,39,6.55,24.5,48.4,69.1,8,0,0.19
古場 輝義,3161,津,29,269,58,6.25,21.5,44.6,65.4,8,0,0.2
古場 輝義,3161,三国,46,398,92,6.23,23.1,45.7,61.8,15,3,0.19
古場 輝義,3161,びわこ,41,389,99,6.68,25.4,52.1,68.3,15,3,0.19
古場 輝義,3161,住之江,118,1039,200,6.1,19.2,43.5,61.8,25,2,0.17
古場 輝義,3161,尼崎,37,333,78,6.36,23.4,45.6,62.7,7,3,0.17
古場 輝義,3161,鳴門,26,245,46,6.17,18.7,45.7,62.8,7,1,0.18
古場 輝義,3161,丸亀,24,239,65,6.67,27.2,47.7,69.8,7,2,0.18
古場 輝義,3161,児島,24,228,51,6.57,22.3,48.2,69.7,8,1,0.18
古場 輝義,3161,宮島,31,284,68,6.23,23.9,41.9,60.2,8,1,0.19
古場 輝義,3161,徳山,32,309,60,5.91,19.4,37.2,59.5,6,1,0.19
古場 輝義,3161,下関,33,304,64,5.96,21.0,39.8,58.5,4,0,0.2
古場 輝義,3161,若松,27,237,57,6.44,24.0,47.2,67.5,9,0,0.18
古場 輝義,3161,芦屋,21,190,40,6.14,21.0,44.2,64.7,2,0,0.18
古場 輝義,3161,福岡,17,160,44,6.76,27.5,46.2,68.7,2,1,0.2
古場 輝義,3161,唐津,28,264,51,6.03,19.3,41.2,61.7,8,2,0.19
古場 輝義,3161,大村,40,363,101,6.72,27.8,50.6,71.9,18,2,0.18
