name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
高山 智至,4382,1 号艇,575,221,38.4,61.5,74.6,1,1
高山 智至,4382,2 号艇,621,50,8.0,29.4,52.5,2,0
高山 智至,4382,3 号艇,665,65,9.7,26.0,48.1,6,0
高山 智至,4382,4 号艇,591,56,9.4,20.8,42.3,1,0
高山 智至,4382,5 号艇,632,33,5.2,15.3,33.2,3,0
高山 智至,4382,6 号艇,578,11,1.9,10.7,29.4,8,1
