name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
武重 雄介,4263,1 コース,752,400,53.1,69.9,79.6,0.18,3.2
武重 雄介,4263,2 コース,699,137,19.6,49.0,67.6,0.18,3.5
武重 雄介,4263,3 コース,685,87,12.7,34.7,56.7,0.18,3.4
武重 雄介,4263,4 コース,702,74,10.5,31.0,54.1,0.18,3.3
武重 雄介,4263,5 コース,853,47,5.5,20.0,40.4,0.19,3.6
武重 雄介,4263,6 コース,1069,31,2.9,10.8,26.2,0.22,4.3
