name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
松本 浩一,3263,桐生,9,60,5,3.5,8.3,16.6,26.6,0,0,0.26
松本 浩一,3263,戸田,7,46,3,3.65,6.5,13.0,23.9,0,0,0.27
松本 浩一,3263,江戸川,10,63,3,3.16,4.7,12.7,22.2,0,0,0.27
松本 浩一,3263,平和島,9,54,0,3.15,0.0,7.4,20.3,0,0,0.29
松本 浩一,3263,多摩川,11,72,2,3.07,2.7,12.5,18.0,0,0,0.25
松本 浩一,3263,浜名湖,13,92,4,3.41,4.3,13.0,25.0,0,0,0.24
松本 浩一,3263,蒲郡,17,117,3,3.01,2.5,9.4,17.9,0,0,0.27
松本 浩一,3263,常滑,16,102,8,3.46,7.8,16.6,27.4,0,0,0.26
松本 浩一,3263,津,19,108,6,3.93,5.5,16.6,31.4,0,0,0.25
松本 浩一,3263,三国,16,109,5,3.39,4.5,11.9,23.8,0,0,0.24
松本 浩一,3263,びわこ,14,105,7,3.28,6.6,14.2,22.8,0,0,0.25
松本 浩一,3263,住之江,38,275,19,3.62,6.9,12.3,30.1,0,0,0.21
松本 浩一,3263,尼崎,20,148,5,3.37,3.3,13.5,26.3,0,0,0.26
松本 浩一,3263,鳴門,21,146,10,3.67,6.8,16.4,27.4,0,0,0.24
松本 浩一,3263,丸亀,8,54,0,3.3,0.0,11.1,18.5,0,0,0.27
松本 浩一,3263,児島,12,88,6,3.33,6.8,14.7,20.4,0,0,0.28
松本 浩一,3263,宮島,8,53,2,3.23,3.7,13.2,24.5,0,0,0.24
松本 浩一,3263,徳山,8,50,4,3.12,8.0,12.0,22.0,0,0,0.28
松本 浩一,3263,下関,7,44,1,2.98,2.2,6.8,20.4,0,0,0.23
松本 浩一,3263,若松,9,67,4,2.79,5.9,8.9,10.4,0,0,0.23
松本 浩一,3263,芦屋,4,36,2,3.69,5.5,19.4,30.5,0,0,0.24
松本 浩一,3263,福岡,11,74,2,3.34,2.7,12.1,24.3,0,0,0.26
松本 浩一,3263,唐津,3,19,0,3.53,0.0,5.2,42.1,0,0,0.24
松本 浩一,3263,大村,9,51,2,3.24,3.9,11.7,25.4,0,0,0.28
