name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
井川 真人,3585,1 コース,709,182,162,0,0,0,20,0
井川 真人,3585,2 コース,770,108,0,53,45,0,9,1
井川 真人,3585,3 コース,948,131,0,18,68,21,20,4
井川 真人,3585,4 コース,979,110,0,9,58,30,11,2
井川 真人,3585,5 コース,1044,53,0,6,14,21,12,0
井川 真人,3585,6 コース,879,14,0,2,3,6,3,0
