name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
岡本 大,4248,桐生,15,114,12,4.15,10.5,19.3,36.8,1,0,0.19
岡本 大,4248,戸田,3,27,5,5.33,18.5,37.0,55.5,0,0,0.17
岡本 大,4248,江戸川,13,117,18,4.64,15.3,25.6,37.6,0,0,0.2
岡本 大,4248,平和島,7,59,7,4.63,11.8,23.7,42.3,0,0,0.19
岡本 大,4248,多摩川,8,67,5,3.37,7.4,11.9,26.8,0,0,0.22
岡本 大,4248,浜名湖,13,106,9,4.64,8.4,21.7,44.3,1,0,0.21
岡本 大,4248,蒲郡,13,110,7,4.08,6.3,17.2,34.5,0,0,0.21
岡本 大,4248,常滑,12,93,7,4.26,7.5,17.2,39.7,0,0,0.21
岡本 大,4248,津,10,87,4,4.02,4.6,14.9,34.4,0,0,0.17
岡本 大,4248,三国,10,79,8,4.33,10.1,22.7,37.9,0,0,0.19
岡本 大,4248,びわこ,11,96,17,4.82,17.7,31.2,42.7,0,0,0.17
岡本 大,4248,住之江,13,108,11,4.24,10.1,20.3,37.0,0,0,0.19
岡本 大,4248,尼崎,12,104,12,4.74,11.5,26.9,44.2,0,0,0.2
岡本 大,4248,鳴門,16,125,13,4.38,10.4,21.6,34.4,0,0,0.18
岡本 大,4248,丸亀,15,111,6,3.86,5.4,12.6,33.3,0,0,0.19
岡本 大,4248,児島,26,206,21,4.36,10.1,20.3,37.8,1,0,0.18
岡本 大,4248,宮島,21,179,16,4.18,8.9,20.6,37.9,1,0,0.19
岡本 大,4248,徳山,23,210,13,4.09,6.1,17.1,35.2,1,0,0.19
岡本 大,4248,下関,20,182,19,4.54,10.4,21.4,42.3,0,0,0.18
岡本 大,4248,若松,36,292,21,4.19,7.1,21.5,37.6,1,0,0.18
岡本 大,4248,芦屋,35,290,17,4.14,5.8,20.0,34.8,0,0,0.18
岡本 大,4248,福岡,24,207,18,4.43,8.7,22.7,40.5,1,0,0.19
岡本 大,4248,唐津,32,259,22,3.97,8.4,16.9,33.2,0,0,0.2
岡本 大,4248,大村,92,732,61,4.51,8.3,24.0,41.5,5,0,0.18
