name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
大山 千広,4885,SG,8,67,9,5.96,13.4,22.3,31.3,0,0,0.13,3.1
大山 千広,4885,G1,26,206,42,5.99,20.3,32.5,44.6,6,1,0.13,3.0
大山 千広,4885,G2,16,137,26,6.47,18.9,34.3,53.2,3,0,0.14,3.0
大山 千広,4885,G3,37,370,122,6.66,32.9,51.3,68.9,15,8,0.15,2.5
大山 千広,4885,一般,116,1058,283,6.01,26.7,43.3,61.4,41,10,0.15,2.8
大山 千広,4885,総合,203,1838,482,6.17,26.2,42.3,59.3,65,19,0.15,2.8
