name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
石原 凪紗,5230,女子戦,266,12,2.89,4.5,10.1,18.4,0.18,3.1
石原 凪紗,5230,混合戦,264,2,1.89,0.7,4.1,7.5,0.17,3.3
