name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
萩原 善行,3376,1 コース,735,142,128,0,0,0,12,2
萩原 善行,3376,2 コース,878,91,0,27,51,0,10,3
萩原 善行,3376,3 コース,947,103,0,13,63,9,18,0
萩原 善行,3376,4 コース,724,58,0,7,33,9,8,1
萩原 善行,3376,5 コース,758,26,0,7,7,7,4,1
萩原 善行,3376,6 コース,682,7,0,2,1,4,0,0
