name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
江口 晃生,3159,1 号艇,1488,1443,35,7,2,1,0,0
江口 晃生,3159,2 号艇,1188,123,1016,33,11,5,0,0
江口 晃生,3159,3 号艇,1061,85,411,507,46,10,1,1
江口 晃生,3159,4 号艇,1035,69,365,138,421,36,6,0
江口 晃生,3159,5 号艇,952,68,373,158,135,189,27,2
江口 晃生,3159,6 号艇,955,83,424,179,113,55,101,0
