name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大豆生田 蒼,4746,女子戦,1369,258,5.69,18.8,39.5,57.7,0.17,3.1
大豆生田 蒼,4746,混合戦,698,70,4.4,10.0,24.7,39.8,0.17,3.4
