name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
滝沢 崚,5077,1 コース,70,11,9,0,0,0,2,0
滝沢 崚,5077,2 コース,84,5,0,4,0,0,0,1
滝沢 崚,5077,3 コース,103,5,0,1,3,0,1,0
滝沢 崚,5077,4 コース,106,2,0,1,0,0,0,1
滝沢 崚,5077,5 コース,127,4,0,0,2,2,0,0
滝沢 崚,5077,6 コース,274,2,0,0,2,0,0,0
