name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大瀧 明日香,3999,女子戦,3835,837,6.33,21.8,44.8,66.3,0.17,3.0
大瀧 明日香,3999,混合戦,1575,199,5.12,12.6,30.4,49.9,0.19,3.4
