name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
高憧 四季,5088,1 号艇,194,116,59.7,74.2,84.0,1,1
高憧 四季,5088,2 号艇,182,36,19.7,40.1,62.6,5,1
高憧 四季,5088,3 号艇,190,30,15.7,36.3,54.7,6,0
高憧 四季,5088,4 号艇,208,40,19.2,35.1,57.6,1,0
高憧 四季,5088,5 号艇,200,10,5.0,17.0,34.0,1,0
高憧 四季,5088,6 号艇,249,7,2.8,10.0,17.2,4,0
