name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
野末 昌男,2349,1 号艇,594,65,10.9,26.9,50.8,2,0
野末 昌男,2349,2 号艇,568,49,8.6,22.5,43.8,2,0
野末 昌男,2349,3 号艇,535,40,7.4,22.2,39.4,2,0
野末 昌男,2349,4 号艇,522,43,8.2,17.2,34.1,2,0
野末 昌男,2349,5 号艇,514,29,5.6,17.5,37.7,5,1
野末 昌男,2349,6 号艇,530,38,7.1,17.1,37.1,3,0
