name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
喜多 那由夏,4246,桐生,20,177,13,4.43,7.3,23.7,41.2,0,0,0.19
喜多 那由夏,4246,戸田,17,143,15,4.61,10.4,28.6,44.0,0,0,0.19
喜多 那由夏,4246,江戸川,14,132,18,4.7,13.6,28.7,42.4,0,0,0.21
喜多 那由夏,4246,平和島,17,136,16,4.45,11.7,27.9,37.5,0,0,0.17
喜多 那由夏,4246,多摩川,19,150,9,3.77,6.0,17.3,31.3,0,0,0.21
喜多 那由夏,4246,浜名湖,54,466,31,3.92,6.6,22.1,32.8,0,0,0.18
喜多 那由夏,4246,蒲郡,26,217,15,4.03,6.9,21.6,34.1,0,0,0.2
喜多 那由夏,4246,常滑,18,156,14,4.16,8.9,21.1,33.9,0,0,0.19
喜多 那由夏,4246,津,20,170,7,3.62,4.1,13.5,30.5,0,0,0.22
喜多 那由夏,4246,三国,15,118,6,3.27,5.0,11.8,22.0,0,0,0.21
喜多 那由夏,4246,びわこ,12,113,5,4.24,4.4,18.5,40.7,0,0,0.21
喜多 那由夏,4246,住之江,18,148,15,4.61,10.1,25.6,41.8,1,0,0.18
喜多 那由夏,4246,尼崎,20,174,11,4.27,6.3,21.2,38.5,0,0,0.2
喜多 那由夏,4246,鳴門,13,105,6,3.72,5.7,13.3,33.3,0,0,0.19
喜多 那由夏,4246,丸亀,17,158,10,4.03,6.3,21.5,34.1,0,0,0.19
喜多 那由夏,4246,児島,15,131,10,4.28,7.6,25.1,34.3,0,0,0.19
喜多 那由夏,4246,宮島,18,165,18,4.28,10.9,23.0,38.1,0,0,0.2
喜多 那由夏,4246,徳山,19,169,11,4.03,6.5,18.9,34.3,0,0,0.2
喜多 那由夏,4246,下関,17,142,5,3.63,3.5,11.2,30.2,0,0,0.2
喜多 那由夏,4246,若松,11,95,9,4.85,9.4,28.4,47.3,0,0,0.18
喜多 那由夏,4246,芦屋,9,78,4,3.87,5.1,20.5,35.9,0,0,0.2
喜多 那由夏,4246,福岡,15,129,6,3.55,4.6,11.6,28.6,0,0,0.2
喜多 那由夏,4246,唐津,12,109,9,4.22,8.2,19.2,32.1,0,0,0.19
喜多 那由夏,4246,大村,12,90,7,3.97,7.7,16.6,30.0,1,0,0.21
