name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
砂川 元,2800,桐生,19,152,26,4.86,17.1,27.6,46.7,1,1,0.25
砂川 元,2800,戸田,23,178,27,4.93,15.1,30.9,46.6,0,0,0.24
砂川 元,2800,江戸川,9,76,12,4.74,15.7,27.6,44.7,1,0,0.24
砂川 元,2800,平和島,15,121,12,4.5,9.9,28.1,38.8,0,0,0.24
砂川 元,2800,多摩川,20,160,20,4.63,12.5,24.3,43.1,0,0,0.23
砂川 元,2800,浜名湖,14,105,14,4.5,13.3,22.8,38.1,0,0,0.25
砂川 元,2800,蒲郡,13,109,12,4.57,11.0,23.8,41.2,1,0,0.28
砂川 元,2800,常滑,19,149,17,4.44,11.4,24.8,40.9,0,0,0.25
砂川 元,2800,津,19,162,27,4.64,16.6,26.5,35.8,0,0,0.24
砂川 元,2800,三国,27,221,26,4.65,11.7,26.7,42.0,0,0,0.25
砂川 元,2800,びわこ,18,155,26,4.75,16.7,25.1,43.8,2,0,0.24
砂川 元,2800,住之江,54,444,49,4.32,11.0,23.6,37.8,0,0,0.21
砂川 元,2800,尼崎,22,178,25,4.58,14.0,26.9,40.4,0,0,0.22
砂川 元,2800,鳴門,17,138,8,4.6,5.8,23.9,43.4,0,0,0.24
砂川 元,2800,丸亀,14,118,12,4.24,10.1,26.2,38.1,0,0,0.24
砂川 元,2800,児島,11,96,8,3.74,8.3,16.6,28.1,0,0,0.26
砂川 元,2800,宮島,14,127,13,4.29,10.2,23.6,35.4,0,0,0.23
砂川 元,2800,徳山,12,115,11,4.38,9.5,21.7,40.8,2,0,0.25
砂川 元,2800,下関,11,99,4,3.99,4.0,15.1,37.3,0,0,0.23
砂川 元,2800,若松,14,123,14,4.13,11.3,21.1,32.5,0,0,0.23
砂川 元,2800,芦屋,15,135,19,4.31,14.0,22.9,34.0,0,0,0.22
砂川 元,2800,福岡,20,171,27,4.69,15.7,30.4,42.1,0,0,0.23
砂川 元,2800,唐津,12,88,14,4.76,15.9,25.0,45.4,2,0,0.21
砂川 元,2800,大村,13,106,13,4.54,12.2,25.4,41.5,0,0,0.23
