name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
中田 達也,4802,桐生,2,23,8,6.22,34.7,43.4,65.2,0,0,0.17
中田 達也,4802,戸田,7,61,10,5.25,16.3,27.8,49.1,0,0,0.16
中田 達也,4802,江戸川,11,92,24,6.29,26.0,47.8,63.0,3,1,0.16
中田 達也,4802,平和島,2,16,2,5.25,12.5,37.5,56.2,0,0,0.17
中田 達也,4802,多摩川,6,50,9,5.18,18.0,32.0,42.0,0,0,0.16
中田 達也,4802,浜名湖,7,51,10,5.88,19.6,35.2,58.8,2,0,0.17
中田 達也,4802,蒲郡,4,36,5,5.42,13.8,36.1,61.1,1,0,0.16
中田 達也,4802,常滑,5,38,5,5.58,13.1,28.9,55.2,0,0,0.19
中田 達也,4802,津,5,48,14,6.19,29.1,45.8,64.5,1,0,0.16
中田 達也,4802,三国,7,69,15,6.03,21.7,42.0,63.7,0,0,0.14
中田 達也,4802,びわこ,4,41,10,6.71,24.3,51.2,70.7,1,0,0.16
中田 達也,4802,住之江,6,50,13,5.54,26.0,34.0,50.0,1,1,0.16
中田 達也,4802,尼崎,5,51,12,5.27,23.5,31.3,49.0,0,0,0.16
中田 達也,4802,鳴門,4,39,8,5.15,20.5,35.9,41.0,0,0,0.16
中田 達也,4802,丸亀,7,61,21,6.69,34.4,45.9,68.8,2,1,0.13
中田 達也,4802,児島,6,55,11,5.65,20.0,36.3,50.9,3,0,0.13
中田 達也,4802,宮島,9,80,24,6.29,30.0,48.7,62.5,1,0,0.17
中田 達也,4802,徳山,12,112,24,5.45,21.4,33.0,51.7,1,0,0.18
中田 達也,4802,下関,13,120,33,6.14,27.5,48.3,60.8,2,0,0.16
中田 達也,4802,若松,57,511,115,5.72,22.5,39.5,55.9,14,1,0.16
中田 達也,4802,芦屋,20,188,43,5.51,22.8,39.8,54.2,2,1,0.16
中田 達也,4802,福岡,23,200,42,5.53,21.0,39.5,54.0,6,1,0.16
中田 達也,4802,唐津,10,91,21,5.65,23.0,45.0,53.8,3,0,0.18
中田 達也,4802,大村,8,74,17,5.89,22.9,43.2,56.7,1,1,0.15
