name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
松本 功,2838,1 号艇,618,174,28.1,47.5,59.5,0,0
松本 功,2838,2 号艇,634,92,14.5,26.9,43.0,0,0
松本 功,2838,3 号艇,606,66,10.8,21.9,36.3,3,1
松本 功,2838,4 号艇,565,58,10.2,22.6,34.8,7,1
松本 功,2838,5 号艇,605,55,9.0,19.5,29.7,2,0
松本 功,2838,6 号艇,566,41,7.2,14.8,25.6,3,1
