name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
橋本 龍也,2840,1 号艇,214,183,28,2,1,0,0,0
橋本 龍也,2840,2 号艇,222,64,125,26,4,1,2,0
橋本 龍也,2840,3 号艇,212,30,76,73,18,7,8,0
橋本 龍也,2840,4 号艇,201,25,64,50,47,11,4,0
橋本 龍也,2840,5 号艇,202,32,70,50,22,23,5,0
橋本 龍也,2840,6 号艇,206,40,74,31,21,10,30,0
