name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
妹尾 忠幸,4089,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
妹尾 忠幸,4089,G1,59,482,58,5.61,12.0,25.7,40.6,2,0,0.16,3.5
妹尾 忠幸,4089,G2,7,59,4,5.41,6.7,28.8,35.5,0,0,0.17,3.6
妹尾 忠幸,4089,G3,62,571,107,5.78,18.7,39.0,59.8,11,0,0.18,3.2
妹尾 忠幸,4089,一般,571,5209,1293,6.35,24.8,46.3,66.6,174,24,0.17,3.1
妹尾 忠幸,4089,総合,699,6321,1462,6.23,23.1,43.9,63.8,187,24,0.17,3.2
