name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
烏野 賢太,3304,1 コース,1478,915,61.9,78.6,85.9,0.17,3.2
烏野 賢太,3304,2 コース,1200,330,27.5,52.8,69.0,0.18,3.6
烏野 賢太,3304,3 コース,1364,328,24.0,46.1,63.0,0.17,3.5
烏野 賢太,3304,4 コース,1393,235,16.8,41.2,60.6,0.17,3.4
烏野 賢太,3304,5 コース,1101,121,10.9,28.8,48.5,0.17,3.5
烏野 賢太,3304,6 コース,795,36,4.5,17.6,38.7,0.18,4.1
