name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
清水 久美子,3766,女子戦,1402,66,3.63,4.7,13.8,27.8,0.23,3.8
清水 久美子,3766,混合戦,661,12,2.53,1.8,5.6,12.5,0.25,3.8
